Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,lateInfoMsgCd
097230,KR7097230007,HJ중공업,KOSPI,,15190,2,-10,-0.07,15640,16360,15160,195763,3029824605,1371586275360,90295344,STK,ME005
005070,KR7005070008,코스모신소재,KOSPI,,40600,2,-100,-0.25,41400,41500,40350,41817,1701737800,1348511582600,33214571,STK,ME005
298020,KR7298020009,효성티앤씨,KOSPI,,307500,2,-10000,-3.15,321000,322000,306500,11132,3467602750,1330762215000,4327682,STK,ME005
361610,KR7361610009,SK아이이테크놀로지,KOSPI,,16090,2,-120,-0.74,16000,16350,15840,96715,1553627365,1315954439000,81787100,STK,ME005
322000,KR7322000001,HD현대에너지솔루션,KOSPI,,116700,2,-1900,-1.6,120000,120200,115900,137264,16148302250,1307040000000,11200000,STK,ME005
003540,KR7003540002,대신증권,KOSPI,,26600,1,200,0.76,26550,26850,26400,28411,756369600,1267918951600,47666126,STK,ME005
069620,KR7069620003,대웅제약,KOSPI,,108300,3,0,0.0,108500,110000,108000,6926,752451500,1254826072500,11586575,STK,ME005
007310,KR7007310006,오뚜기,KOSPI,,312500,2,-1500,-0.48,317500,317500,312500,1374,430215500,1252446875000,4007830,STK,ME005
001740,KR7001740000,SK네트웍스,KOSPI,,6210,1,120,1.97,6190,6290,6160,383195,2384885430,1245688050690,200593889,STK,ME005
192080,KR7192080000,더블유게임즈,KOSPI,,58600,1,300,0.51,58700,58900,58000,16878,984806500,1240765224800,21173468,STK,ME005
300720,KR7300720000,한일시멘트,KOSPI,,16120,2,-140,-0.86,16160,16350,16040,18478,297853245,1185548769080,73545209,STK,ME005
280360,KR7280360009,롯데웰푸드,KOSPI,,125800,2,-1600,-1.26,128400,128400,125200,3610,455065500,1157935409200,9204574,STK,ME005
030610,KR7030610000,교보증권,KOSPI,,10070,1,70,0.7,10250,10250,10070,9857,99938280,1147607017270,113962961,STK,ME005
004000,KR7004000006,롯데정밀화학,KOSPI,,43750,2,-750,-1.69,44650,44900,43700,32512,1433306975,1128750000000,25800000,STK,ME005
006340,KR7006340004,대원전선,KOSPI,,13975,1,435,3.21,13870,14650,13740,6047716,86317057700,1095841463600,78414416,STK,ME005
000210,KR7000210005,DL,KOSPI,,51700,2,-200,-0.39,52700,52900,51000,14355,745710800,1083419202800,20955884,STK,ME005
017960,KR7017960006,한국카본,KOSPI,,20700,1,150,0.73,20650,20850,20600,40714,841964200,1069703260200,51676486,STK,ME005
000080,KR7000080002,하이트진로,KOSPI,,14990,2,-80,-0.53,15030,15150,14980,21873,328539790,1051302828890,70133611,STK,ME005
195870,KR7195870001,해성디에스,KOSPI,,60000,1,3700,6.57,58900,62300,58400,211186,12853253400,1020000000000,17000000,STK,ME005
003530,KR7003530003,한화투자증권,KOSPI,,4750,1,95,2.04,4770,4995,4735,1710449,8335147771,1019101931250,214547775,STK,ME005
003240,KR7003240009,태광산업,KOSPI,,902000,1,9000,1.01,904000,911000,896000,985,888160000,1004286800000,1113400,STK,ME005
003160,KR7003160009,디아이,KOSPI,,35300,2,-100,-0.28,35100,35700,34450,397307,13959582000,998990000000,28300000,STK,ME005
006120,KR7006120000,SK디스커버리,KOSPI,,57300,1,600,1.06,57200,57400,55200,13447,762822800,997807932300,17413751,STK,ME005
192400,KR7192400000,쿠쿠홀딩스,KOSPI,,26850,2,-150,-0.56,27000,27000,26750,10176,273610375,954844667250,35562185,STK,ME005
032350,KR7032350001,롯데관광개발,KOSPI,,11720,1,30,0.26,11750,11750,11540,85681,997264965,934382367760,79725458,STK,ME005
009240,KR7009240003,한샘,KOSPI,,39550,1,300,0.76,39300,39750,39300,8419,333112200,930766852400,23533928,STK,ME005
003090,KR7003090008,대웅,KOSPI,,15970,1,70,0.44,16050,16120,15870,33869,541694120,928527420600,58141980,STK,ME005
077970,KR7077970002,STX엔진,KOSPI,,23050,3,0,0.0,23400,23550,23000,49906,1155566000,925412852150,40148063,STK,ME005
003570,KR7003570009,SNT다이내믹스,KOSPI,,27300,2,-150,-0.55,27500,27700,27250,8400,229965750,907798628100,33252697,STK,ME005
000370,KR7000370007,한화손해보험,KOSPI,,7760,2,-310,-3.84,8010,8120,7700,413025,3236672280,905893980400,116738915,STK,ME005
071320,KR7071320006,지역난방공사,KOSPI,,77600,2,-400,-0.51,78400,78700,77400,8324,646288100,898510534400,11578744,STK,ME005
030190,KR7030190003,NICE평가정보,KOSPI,,15370,3,0,0.0,15460,15460,15200,12958,198311325,895590549170,58268741,STK,ME005
009450,KR7009450008,경동나비엔,KOSPI,,61200,1,900,1.49,60900,62100,60700,19371,1189911550,891597830400,14568592,STK,ME005
185750,KR7185750007,종근당,KOSPI,,64400,2,-200,-0.31,64600,65200,63600,14534,930142200,888899032000,13802780,STK,ME005
034230,KR7034230003,파라다이스,KOSPI,,9580,1,40,0.42,9630,9630,9550,55617,533133730,887389479560,92629382,STK,ME005
005300,KR7005300009,롯데칠성,KOSPI,,94700,1,200,0.21,95500,95500,94500,4816,456561450,878710314800,9278884,STK,ME005
079160,KR7079160008,CJ CGV,KOSPI,,5260,2,-20,-0.38,5310,5330,5240,97893,516696430,870965512220,165582797,STK,ME005
003470,KR7003470002,유안타증권,KOSPI,,4500,2,-35,-0.77,4555,4630,4490,192320,875179735,867060459000,192680102,STK,ME005
285130,KR7285130001,SK케미칼,KOSPI,,49950,2,-1350,-2.63,51400,52000,49850,26813,1351550150,864073361700,17298766,STK,ME005
006110,KR7006110001,삼아알미늄,KOSPI,,55600,2,-900,-1.59,56900,57400,55200,60683,3398234900,840864098000,15123455,STK,ME005
004490,KR7004490009,세방전지,KOSPI,,59600,1,600,1.02,59400,59800,58700,34586,2047057500,826056000000,13860000,STK,ME005
000670,KR7000670000,영풍,KOSPI,,44300,1,450,1.03,45050,47300,44050,133645,6050457875,815593256900,18410683,STK,ME005
100840,KR7100840008,SNT에너지,KOSPI,,38900,1,2150,5.85,37200,40550,36500,428996,16788539125,804482458700,20680783,STK,ME005
005690,KR7005690003,파미셀,KOSPI,,12870,1,500,4.04,12600,13050,12400,1368073,17544266255,772251660180,60004014,STK,ME005
005090,KR7005090006,SGC에너지,KOSPI,,53500,2,-100,-0.19,54700,56100,53000,34126,1854618600,770899315500,14409333,STK,ME005
036530,KR7036530004,SNT홀딩스,KOSPI,,46000,2,-300,-0.65,45900,46300,45300,10600,484973450,749978756000,16303886,STK,ME005
005180,KR7005180005,빙그레,KOSPI,,84700,1,200,0.24,83200,85000,83200,21377,1799119500,748900544700,8841801,STK,ME005
137310,KR7137310009,에스디바이오센서,KOSPI,,6120,2,-30,-0.49,6190,6190,6110,20921,128352340,738984504240,120749102,STK,ME005
499790,KR7499790004,GS피앤엘,KOSPI,,36650,2,-1300,-3.43,38000,38000,36000,61626,2258743775,726800322650,19830841,STK,ME005
100090,KR7100090000,SK오션플랜트,KOSPI,,11620,1,50,0.43,11590,11770,11570,161692,1883203220,725995858980,62478129,STK,ME005
094800,KR7094800000,맵스리얼티,KOSPI,,7800,2,-50,-0.64,7850,7850,7730,27360,213484310,724107781800,92834331,STK,ME005
214320,KR7214320004,이노션,KOSPI,,18020,2,-110,-0.61,18200,18230,17950,40805,734642765,720800000000,40000000,STK,ME005
003850,KR7003850005,보령,KOSPI,,8320,1,100,1.22,8150,8960,8100,241403,2044915710,713749562240,85787207,STK,ME005
298050,KR7298050006,HS효성첨단소재,KOSPI,,159200,2,-1900,-1.18,162300,163000,159100,5222,835725000,713207721600,4479948,STK,ME005
090460,KR7090460007,비에이치,KOSPI,,20000,1,530,2.72,19770,20200,19400,536681,10609902890,674230760000,33711538,STK,ME005
064960,KR7064960008,SNT모티브,KOSPI,,25350,2,-200,-0.78,25700,25850,25150,41113,1043265725,672795895200,26540272,STK,ME005
069260,KR7069260008,TKG휴켐스,KOSPI,,16160,2,-60,-0.37,16120,16310,16090,18653,300974020,660597982080,40878588,STK,ME005
456040,KR7456040005,OCI,KOSPI,,73200,2,-1100,-1.48,75100,75600,73000,13397,991966000,655322634000,8952495,STK,ME005
268280,KR7268280005,미원에스씨,KOSPI,,131000,1,500,0.38,130500,131000,128800,620,80708200,655000000000,5000000,STK,ME005
002960,KR7002960003,한국쉘석유,KOSPI,,503000,2,-5000,-0.98,506000,507000,502000,462,232622000,653900000000,1300000,STK,ME005
005880,KR7005880000,대한해운,KOSPI,,2020,2,-10,-0.49,2035,2050,2010,399224,809357991,651949626800,322747340,STK,ME005
248070,KR7248070005,솔루엠,KOSPI,,13240,1,480,3.76,12820,13340,12820,119564,1572878445,633086964640,47816236,STK,ME005
000640,KR7000640003,동아쏘시오홀딩스,KOSPI,,93700,1,1100,1.19,94000,94600,93100,3911,366550200,630837779900,6732527,STK,ME005
093050,KR7093050003,LF,KOSPI,,21550,2,-50,-0.23,21650,21850,21200,12057,258698950,630122000000,29240000,STK,ME005
017940,KR7017940008,E1,KOSPI,,91800,2,-2600,-2.75,94400,95400,91600,5846,539052300,629748000000,6860000,STK,ME005
000400,KR7000400002,롯데손해보험,KOSPI,,2025,2,-50,-2.41,2060,2090,2010,126257,257774805,628431048000,310336320,STK,ME005
006650,KR7006650006,대한유화,KOSPI,,96000,2,-700,-0.72,97300,97300,94600,19583,1873670900,624000000000,6500000,STK,ME005
001060,KR7001060003,JW중외제약,KOSPI,,26750,2,-450,-1.65,27150,27250,26700,16845,452222550,622898627500,23285930,STK,ME005
383800,KR7383800000,LX홀딩스,KOSPI,,8130,1,70,0.87,8000,8130,8000,104570,846615550,620162009700,76280690,STK,ME005
079900,KR7079900007,전진건설로봇,KOSPI,,42450,1,1500,3.66,42050,42775,41750,48558,2054324550,619453535250,14592545,STK,ME005
317450,KR7317450005,명인제약,KOSPI,,42100,2,-150,-0.36,42400,42700,42000,2617,110473700,614660000000,14600000,STK,ME005
001680,KR7001680008,대상,KOSPI,,17690,2,-70,-0.39,17810,17810,17630,20810,368333590,612923562250,34648025,STK,ME005
002840,KR7002840007,미원상사,KOSPI,,135900,2,-300,-0.22,137200,137600,135000,724,98185800,611550000000,4500000,STK,ME005
453340,KR7453340002,현대그린푸드,KOSPI,,18780,2,-360,-1.88,19480,19480,18710,13963,264251650,609816403860,32471587,STK,ME005
014820,KR7014820005,동원시스템즈,KOSPI,,20900,2,-150,-0.71,21100,21350,20900,17813,375340150,605917793800,28991282,STK,ME005
017900,KR7017900002,광전자,KOSPI,,10410,2,-650,-5.88,10570,10815,10060,3315565,34562378930,603194572830,57943763,STK,ME005
033240,KR7033240003,자화전자,KOSPI,,27450,2,-250,-0.9,28200,28300,27400,28631,794739300,593071029900,21605502,STK,ME005
108320,KR7108320003,LX세미콘,KOSPI,,36450,1,500,1.39,36400,36800,36250,15147,552403975,592833735000,16264300,STK,ME005
075580,KR7075580001,세진중공업,KOSPI,,10150,2,-10,-0.1,10280,10280,10090,34679,352081850,577021978400,56849456,STK,ME005
025540,KR7025540006,한국단자,KOSPI,,56600,1,400,0.71,57000,57000,55800,5256,295785750,572509000000,10115000,STK,ME005
0220W0,KR70220W0000,한화머시너리앤서비스홀딩스,KOSPI,,6680,1,280,4.38,6450,6760,6300,1061645,6906120750,564563773800,84515535,STK,ME005
016380,KR7016380008,KG스틸,KOSPI,,5620,2,-20,-0.35,5640,5680,5580,69689,391758730,562050001140,100008897,STK,ME005
192650,KR7192650000,드림텍,KOSPI,,8480,1,280,3.41,8200,8490,8100,1096447,9118022320,558720309920,65886829,STK,ME005
114090,KR7114090004,GKL,KOSPI,,8930,2,-10,-0.11,8960,8980,8890,22191,198090805,552371133100,61855670,STK,ME005
336370,KR7336370002,솔루스첨단소재,KOSPI,,7830,2,-160,-2.0,7990,8030,7680,101344,788013015,549762293340,70212298,STK,ME005
001510,KR7001510007,SK증권,KOSPI,,2375,2,-5,-0.21,2430,2485,2370,2035020,4915243703,549325826875,231295085,STK,ME005
002350,KR7002350007,넥센타이어,KOSPI,,5560,1,90,1.65,5540,5640,5510,68369,380512240,543033396120,97667877,STK,ME005
178920,KR7178920005,PI첨단소재,KOSPI,,18410,2,-240,-1.29,18850,18890,18390,21160,391451845,540633988020,29366322,STK,ME005
005810,KR7005810007,풍산홀딩스,KOSPI,,37450,1,100,0.27,37550,37650,37000,5985,223476250,539927585400,14417292,STK,ME005
003300,KR7003300001,한일홀딩스,KOSPI,,17440,2,-120,-0.68,18100,18100,17400,4658,81361850,537700383360,30831444,STK,ME005
00104K,KR700104K010,CJ4우(전환),KOSPI,,127200,1,600,0.47,126600,127700,125000,721,90947200,537612326400,4226512,STK,ME005
004710,KR7004710000,한솔테크닉스,KOSPI,,10090,1,320,3.28,10000,10380,9800,446519,4489402725,535978953530,53119817,STK,ME005
001270,KR7001270008,부국증권,KOSPI,,51500,2,-100,-0.19,51600,51900,51200,535,27591300,534049129000,10369886,STK,ME005
284740,KR7284740008,쿠쿠홈시스,KOSPI,,23800,2,-100,-0.42,23950,23950,23650,3512,83632350,534008454000,22437330,STK,ME005
001530,KR7001530005,DI동일,KOSPI,,25600,1,250,0.99,25650,25850,24800,15109,381607450,530319897600,20715621,STK,ME005
452260,KR7452260003,한화갤러리아,KOSPI,,2715,2,-5,-0.18,2715,2750,2680,590596,1600330090,526328841150,193859610,STK,ME005
007700,KR7007700008,F&F홀딩스,KOSPI,,13340,2,-140,-1.04,13410,13600,13330,6103,81922560,521785655780,39114367,STK,ME005
058650,KR7058650003,세아홀딩스,KOSPI,,128600,2,-1600,-1.23,129500,130500,128600,503,64997700,521503349600,4055236,STK,ME005
009410,KR7009410002,태영건설,KOSPI,,1630,2,-8,-0.49,1654,1670,1625,66755,109100458,520708613310,319453137,STK,ME005
003620,KR7003620002,KG모빌리티,KOSPI,,2555,2,-15,-0.58,2600,2600,2550,167517,429994124,517067900160,202374912,STK,ME005
002990,KR7002990000,금호건설,KOSPI,,13320,1,360,2.78,13500,14190,13250,1427568,19428675415,496302853680,37259974,STK,ME005
460860,KR7460860000,동국제강,KOSPI,,10000,2,-60,-0.6,10150,10180,9500,66492,665743410,496080170000,49608017,STK,ME005
484870,KR7484870001,엠앤씨솔루션,KOSPI,,18030,2,-120,-0.66,18270,18330,17920,36854,667325465,495134451000,27461700,STK,ME005
001500,KR7001500008,현대차증권,KOSPI,,7960,1,70,0.89,7970,8040,7950,25270,202280310,492191030240,61833044,STK,ME005
019170,KR7019170000,신풍제약,KOSPI,,9380,1,30,0.32,9370,9430,9260,74779,699318730,491685736360,52418522,STK,ME005
161000,KR7161000005,애경케미칼,KOSPI,,10020,1,210,2.14,10120,10120,9950,55016,551748165,487460064180,48648709,STK,ME005
029460,KR7029460003,케이씨,KOSPI,,43750,2,-850,-1.91,44650,44900,43200,17359,763087575,482148406250,11020535,STK,ME005
377740,KR7377740006,바이오노트,KOSPI,,4660,1,10,0.22,4665,4695,4595,30309,140162305,474788983680,101886048,STK,ME005
004690,KR7004690004,삼천리,KOSPI,,130400,2,-900,-0.69,130900,130900,129800,1372,178504700,472931720800,3626777,STK,ME005
039130,KR7039130000,하나투어,KOSPI,,30350,2,-100,-0.33,30400,30750,30300,10633,323069675,470119436200,15489932,STK,ME005
145990,KR7145990008,삼양사,KOSPI,,45450,2,-550,-1.2,46300,46300,45000,4398,199251750,468746257050,10313449,STK,ME005
008060,KR7008060006,대덕,KOSPI,,14660,1,420,2.95,14500,14920,14500,48098,711096390,458668856680,31287098,STK,ME005
010780,KR7010780005,아이에스동서,KOSPI,,15330,1,190,1.25,15340,15650,15320,28947,447261655,455679160440,29724668,STK,ME005
002240,KR7002240000,고려제강,KOSPI,,16870,2,-90,-0.53,16990,16990,16710,12820,215280660,455490000000,27000000,STK,ME005
000070,KR7000070003,삼양홀딩스,KOSPI,,58100,2,-400,-0.68,58200,58600,57700,4132,239659750,451041397100,7763191,STK,ME005
005250,KR7005250006,녹십자홀딩스,KOSPI,,9560,2,-60,-0.62,9650,9660,9460,22167,211241200,449589687600,47028210,STK,ME005
249420,KR7249420001,일동제약,KOSPI,,14160,1,20,0.14,14190,14350,14070,62052,879610570,447997648320,31638252,STK,ME005
003030,KR7003030004,세아제강지주,KOSPI,,107400,1,500,0.47,109900,109900,105600,6787,726485400,444813961800,4141657,STK,ME005
004700,KR7004700001,조광피혁,KOSPI,,66600,2,-1600,-2.35,67900,67900,66400,203,13556100,442832590800,6649138,STK,ME005
009900,KR7009900002,명신산업,KOSPI,,8400,2,-300,-3.45,8700,8700,8360,229660,1942258360,440749117200,52470133,STK,ME005
016610,KR7016610008,DB증권,KOSPI,,10360,1,50,0.48,10400,10460,10330,10488,108977140,439744590040,42446389,STK,ME005
034310,KR7034310003,NICE,KOSPI,,11860,2,-170,-1.41,11920,12180,11680,25860,304485405,435939882020,36757157,STK,ME005
002030,KR7002030005,아세아,KOSPI,,211000,2,-5500,-2.54,218500,218500,210500,613,130520500,434417772000,2058852,STK,ME005
020000,KR7020000006,한섬,KOSPI,,20050,1,1490,8.03,19070,20200,18910,214614,4272982765,430613729700,21476994,STK,ME005
003280,KR7003280005,흥아해운,KOSPI,,1781,2,-9,-0.5,1791,1796,1767,1193783,2125561185,428196745119,240424899,STK,ME005
130660,KR7130660004,한전산업,KOSPI,,13000,1,110,0.85,12950,13330,12780,253761,3309048290,423800000000,32600000,STK,ME005
072710,KR7072710007,농심홀딩스,KOSPI,,89600,1,100,0.11,90300,90300,89400,818,73240200,415545984000,4637790,STK,ME005
271940,KR7271940009,일진하이솔루스,KOSPI,,11440,1,290,2.6,11440,11450,11050,24242,272725240,415422893600,36313190,STK,ME005
001200,KR7001200005,유진투자증권,KOSPI,,4215,1,40,0.96,4200,4275,4200,208777,885597125,408291951870,96866418,STK,ME005
092230,KR7092230002,KPX홀딩스,KOSPI,,96600,2,-100,-0.1,95800,97800,95800,1825,175533400,408100803600,4224646,STK,ME005
403550,KR7403550007,쏘카,KOSPI,,10740,2,-120,-1.1,10840,11000,10730,2919,31480100,407474977080,37939942,STK,ME005
014830,KR7014830004,유니드,KOSPI,,60200,2,-100,-0.17,60900,60900,60200,2380,143854000,407409520000,6767600,STK,ME005
306200,KR7306200007,세아제강,KOSPI,,142800,2,-2400,-1.65,145200,146900,141600,2315,331557200,405023640000,2836300,STK,ME005
016590,KR7016590002,신대양제지,KOSPI,,9850,1,150,1.55,9780,9900,9660,5851,57327540,396933527000,40297820,STK,ME005
015360,KR7015360001,INVENI,KOSPI,,14480,1,80,0.56,14490,14500,14430,1418,20503000,394580000000,27250000,STK,ME005
002810,KR7002810000,삼영무역,KOSPI,,21350,1,100,0.47,21500,21500,21250,2823,60409250,394269339800,18466948,STK,ME005
003000,KR7003000007,부광약품,KOSPI,,3995,2,-25,-0.62,4020,4045,3985,78105,313689076,394165360645,98664671,STK,ME005
005420,KR7005420005,코스모화학,KOSPI,,10240,2,-50,-0.49,10360,10430,10060,29926,306662145,393300254720,38408228,STK,ME005
317400,KR7317400000,자이에스앤디,KOSPI,,10020,1,230,2.35,9800,10180,9680,447524,4458471055,388600850400,38782520,STK,ME005
194370,KR7194370003,제이에스코퍼레이션,KOSPI,,13080,1,320,2.51,12670,13100,12670,13879,178095165,379539194640,29016758,STK,ME005
029530,KR7029530003,신도리코,KOSPI,,39050,1,500,1.3,39000,39200,38500,1344,52274350,379399217450,9715729,STK,ME005
183190,KR7183190008,아세아시멘트,KOSPI,,10490,2,-40,-0.38,10700,10720,10460,8225,86323190,377412073280,35978272,STK,ME005
344820,KR7344820006,KCC글라스,KOSPI,,23500,2,-300,-1.26,23950,23950,23250,9096,213529150,375307032000,15970512,STK,ME005
001940,KR7001940006,KISCO홀딩스,KOSPI,,26450,2,-200,-0.75,26750,26950,26450,896,23807700,374965251000,14176380,STK,ME005
089590,KR7089590004,제주항공,KOSPI,,4630,1,310,7.18,4365,4680,4340,304801,1363833458,373367760550,80640985,STK,ME005
092790,KR7092790005,넥스틸,KOSPI,,14320,1,370,2.65,13900,14750,13760,746420,10725659335,372348640000,26002000,STK,ME005
126560,KR7126560002,현대퓨처넷,KOSPI,,3370,1,5,0.15,3365,3375,3350,12023,40469630,368007504800,109201040,STK,ME005
031430,KR7031430002,신세계인터내셔날,KOSPI,,10470,2,-20,-0.19,10480,10520,10430,5890,61721555,366303420000,34986000,STK,ME005
006220,KR7006220008,제주은행,KOSPI,,9690,1,20,0.21,9670,9740,9600,31634,305848150,366268017330,37798557,STK,ME005
008730,KR7008730004,율촌화학,KOSPI,,14680,2,-410,-2.72,15000,15180,14630,34418,508612530,364064000000,24800000,STK,ME005
027410,KR7027410000,BGF,KOSPI,,3730,1,20,0.54,3720,3750,3715,27457,102452980,357023630430,95716791,STK,ME005
0120G0,KR70120G0001,삼양바이오팜,KOSPI,,47900,1,850,1.81,48400,48900,47600,9852,473519000,356178173000,7435870,STK,ME005
950210,KR8702070002,프레스티지바이오파마,KOSPI,,5910,1,90,1.55,5830,6000,5750,16843,99116680,355168276050,60096155,STK,ME005
060980,KR7060980000,HL홀딩스,KOSPI,,39150,2,-800,-2.0,40000,40000,39150,6222,244685475,350640985050,8956347,STK,ME005
217590,KR7217590009,티엠씨,KOSPI,,14520,1,90,0.62,14560,14970,14200,623947,9058172785,349848147000,24094225,STK,ME005
105630,KR7105630008,한세실업,KOSPI,,8680,1,10,0.12,8770,8770,8600,14592,125938910,347200000000,40000000,STK,ME005
